supplier_name,address,country,state,city,postal_code,owner_company
MASS KONFEKSIYON SANAYI VE TICARET  A.S.,"INDUSTRIAL ZONE AL MAJD LOT 848, , AL AWAMA TANGIER-, 90080, TANGIER",,,,90080.0,H&M
"TRENDYTEX 2014, S.L.","NO:17 HAY EL MASSIRA Q,I  SEFROU , 31000, ",,,,31000.0,H&M
"TRENDYTEX 2014, S.L.","LOT 814 RUE JABIR IBN HAYANE, Q.I SIDI BRAHIM-30000 FES MAROC., 30000, ",,,,30000.0,H&M
"TRENDYTEX 2014, S.L.","REZ DE CHAUSSE NO: 801, AV IBN AL HAITAM FES, 30080, ",,,,30080.0,H&M
"SUQIAN XIN MEI JIE TEXTILE CO.,LTD.","NO.18 MIDDLE KEDA ROAD, INDUSTRIAL PARK, YICHENG DISTRICT, 277300, ZAOZHUANG",,,,277300.0,H&M
CALCADOS BEIRA RIO S.A.,"RUA JOAO PAULO I, 77, 95650-000, ",,,,95650.0,H&M
KIRON SARL,"LOTISSEMENT MAURITANIA BD , NEW YORK NO:04 ZI SIDI BERNOUSSI, 20590, MOROCCO",United States,New York,,20590.0,H&M
KIRON SARL,"226 SK., VELIMESE ORGANIZE SANAYI, BOLGESI MAH. NO: 12/1 ERGENE , 59930, TEKIRDAG",Turkey,Tekirdağ,Tekirdağ,59930.0,H&M
ARTTEKS TEKSTIL SAN. VE DIS TIC. LTD.STI.,"EBUBEKIR CAD. NO:2 IC KAPI NO:1, ABDURRAHMANGAZI MAH., 34785, ISTANBUL",Turkey,Istanbul,Istanbul,34785.0,H&M
MIXER PACK SL,"LAS LARGAS 2, GUADALAJARA, 19171, GUADALAJARA",,,,,
ICHALKARANJI POWERLOOM MEGA CLUSTER LTD,"PLOT NO-1-7/B LAXMI CO OP INDUSTRIA, ESTATE HATKANAGLE KOLHAPUR, 416109, ICHALKARANJI",,,,,
SAIGON DARYAR,27C DT743 street,Vietnam,Bình Duong,Di An,590000,Nike
TEGRA,3099 N Pacific Highway Suite 100,USA,Oregon,Woodburn,97071,Nike
KURIM,LOT C2 5,Vietnam,Bình Duong,Binh Duong,75100,Nike
NICE APPAREL,KKSEZ Neangkok Paklong Commune  Modulsiem Koh Kong  Cambodia,Cambodia,Kaoh Kong,Koh Kong,09401,Nike
SABRINA,National Rd No 4,Cambodia,Kandaal,Kandal,315000,Nike
COOPERSHOES,Avenida Vereador Paulo Rabelo de Brito 2065,Brazil,Ceará,Morada Nova,62940-000,Nike
HESHENG,Lot G14 Que Vo Industrial Park expansion,Vietnam,Bc Ninh,Bac Ninh,16852,Nike
SHOETOWN,Lei Nan street,China,Guangdong,Zhan Jiang City,524200,Nike
HI TECH,"Block A3.2, Tay An Industrial Zone, Duy Trung Commune",Vietnam,Qung Nam,Duy Xuyen District,560000,Nike
STELLA,Shuizhai Industry Garden,China,Guangdong,Meizhou,514400,Nike
FORMOSA TING SHO,NO 37 SEC 2 ZHONGSHAN RD DACUN,Taiwan,Changhua,Changhua,515,Nike
BLAO SPORT,Lot CN37B ZoneC Phong Dien IZ Phong Dien District,Vietnam,Tha Thiên-Hu,Hue,530000,Nike
C&W,386 Hwy 356,USA,Mississippi,Rienzi,38865,Nike
SADESA,89 Moo 11 Samkok sena Road,Thailand,Phra Nakhon Si Ayu,Ayutthaya,13110,Nike
YESIM,STR CEBANOV 3a,Moldova,Gagauzia-- Unitate,TARAKLIA,7402,Nike
DEAN SHOES,"LONGTING INDUS. PARK, LONGXI TOWN, BOLUO COUNTY,HUIZHOU,GUANGDONG,516121",China,Guangdong,Huizhou,516121,Nike
CC CREATIONS,619 Capitol Pkwy,USA,Texas,Bryan,77807,Nike
TNG,Ngoi Cheo Hamlet Nam Hoa Commune Dong Hy District,Vietnam,Thái Nguyên,,24000,Nike
PT.BERKAH KARYA,KIC Gatot Subroto St block 8F no 07 Ngaliyan,Indonesia,Jawa Tengah,Semarang,50181,Nike
DONGJIN,"#16-13 SINSANRO, SA-HA GU, BUSAN, KOREA",South Korea,Busan Gwangyeogsi,"SA-HA GU, BUSAN",49432,Nike
NAN YANG,99 1 Moo 4 Banna,Thailand,Phichit,Wachirabaramee,66140,Nike
FORMOSA,Jl Raya Semarang Puwodadi Km 26 Gebangan Tegowanu,Indonesia,Jawa Tengah,Grobogan,58165,Nike
SPORTS CITY,No 12 VSIP II Road,Vietnam,Bình Duong,Thu Dau Mot City,75000,Nike
K&L MANUFACTURING,2438 North Ruby Street,USA,Washington,Spokane,99207,Nike
STELLA,Hou Da Road Da Ling Management District,China,Guangdong,Dongguan,523835,Nike
MAXPORT,No 361 Nguyen Van Troi,Vietnam,Nam Ðnh,Nam Dinh,42000,Nike
HAIYAN,No 15 Zhangqiao Village,China,Zhejiang,Haiyan,314300,Nike
BLUE STAR,15825 Gateway Drive,USA,Texas,Frisco,75033,Nike
POU CHEN,"JALAN RAYA CIANJUR BANDUNG KM7, KAMPUNG LEMBUR SAWAH",Indonesia,Jawa Barat,CIANJUR,43284,Nike
GLORYSTAR WISESA,Jl Raya Cirebon Bandung Paningkiran Sumberjaya,Indonesia,Jawa Barat,Majalengka,45455,Nike
BHARATH,No 11 1G,India,Tamil Nadu,Ranipet,632401,Nike
STELLA,Xin cheng Long Chuan,China,Guangdong,HeYuan,517300,Nike
RAMATEX,287 289 Suksawad 30 Suksawad Road Bangpakok,Thailand,Bangkok,Rathjaburana,10140,Nike
IRUNA,Poligono Industrial La Rosa V,Spain,Andalucía,Chauchina-Granada,18330,Nike
MINONE,253 MOO 6 NONGBOT SUBDISTRICT,Thailand,Buri Ram,NANGRONG,31110,Nike
MAS HOLDINGS,MAS Fabric Park,Sri Lanka,Kurunegala,Thulhiriya,71610,Nike
TUNTEX,"OT H, AN NGHIEP INDUSTRIAL ZONE, AN HIEP WARD",Vietnam,Sóc Trang,Soc Trang,95000,Nike
TEIJIN CORDLEY,1 446 NAGAHISA NAGAHISA CHO OHDA,Japan,Simane,Shimane,693-0007,Nike
TAEKWANG,Belendung II RT 17 RW 06,Indonesia,Jawa Barat,"Belendung, Cibogo",41285,Nike
UNIVERSAL,91 Moo 1 Petchakasern Rd Soi Wattheintad T Banmai,Thailand,Nakhon Pathom,samphan,73110,Nike
CHING LUH,HOA PHU INDUSTRIAL PARK,Vietnam,Vinh Long,LONG HO DISTRICT,890000,Nike
M.I.I.T. CO,30 9 Moo 1,Thailand,Samut Sakhon,Mueang Samutsakhon,74000,Nike
STYLE TEXTILE,PLOT NO 143 to 146 and 151 to 155,Pakistan,Punjab,Lahore,53801,Nike
TEGRA,3801 E Princess Anne Rd.,USA,Virginia,Norfolk,23502,Nike
SOUTH ISLAND,58 Thoai Ngoc Hau street,Vietnam,Ho Chi Minh,HO CHI MINH,84,Nike
NATIONAL EMBLEM,5F  No 3  Aly 11 Ln  327,Taiwan,New Taipei,New Taipei City,Zhonge District,Nike
FENG TAY,Jl Raya Banjaran Km 14 6,Indonesia,Jawa Barat,Bandung,40376,Nike
NANTONG GOLDEN,No 76 Xincheng Road,China,Jiangsu,Haimen,226131,Nike
HAIVINA,Lang Xuyen village,Vietnam,Hi Duong,Hai Duong province,170000,Nike
INDIANA KNITWEAR,Km 28 and 5 Carretera al Pacifico,Guatemala,Guatemala,Bodegas GC,01063,Nike
FASHION GARMENTS,Street 3 Tan Phu Industrial Zone Tan Phu District,Vietnam,Ðng Nai,Tan Phu,76800,Nike
GILDAN,Las Palmeras Industrial Park,Nicaragua,Managua,Masatepe,42600,Nike
HIRDARAMANI,"Lot 4, Road 13A, Bien Hoa Industrial Zone 2, Long Binh Ward",Vietnam,Ðng Nai,Bien Hoa,810000,Nike
TUNTEX,Jl Coaster No 8 Blok B 18 19 20 21 22,Indonesia,Jawa Tengah,SEMARANG,50174,Nike
COSMOPOLITAN TEXTILE,Liu Jia Song Industrial Park Dahuai Town,China,Guangdong,Enping City,529467,Nike
CHI YANG RIBBON,Xin Tai Industrial Zone,China,Fujian,Zhang Zhou,363900,Nike
SHAN BEEN,NO 60 LANE 132 SHA TIAN ROAD SECTION 2 DA DU DISTRICT,Taiwan,Taichung,Taichung,43244,Nike
YKK,Lot 10 N2 Road Nhon Trach III Industrial Zone  Phase 2,Vietnam,Ðng Nai,Nhon Trach,810000,Nike
QINGDAO QIEN,Number 8 Yanghui Road,China,Shandong,Qingdao,266232,Nike
YIECHONG,No 389 Shuiyuan Rd  Fengyuan Dist,Taiwan,Taichung,Taichung,420076,Nike
GOLD LONG JOHN,Jl Raya Batujajar KM 3 5 desa giriasih,Indonesia,Jawa Barat,Kecamatan Batujajar,40561,Nike
EAGLE NICE,Jalan Cangkuang Kulon No 38,Indonesia,Jawa Barat,Bandung,40239,Nike
RS TUPA INDUSTRIA DE PLASTICOS,"Rua Ivo Johann, 10",Brazil,Rio Grande do Sul,Novo Hamburgo,93546640,Nike
FORMOSA,1 Building  No 708 Huizhou North Road,China,Anhui,Chuzhou,239000,Nike
EAGLE NICE,D10/89 Q National High Way 1A Tan Tao Ward Binh Tan District,Vietnam,Ho Chi Minh,HO CHI MINH CITY,700000,Nike
NAN YANG,37 Moo 5 Ladyao Banrai Rd,Thailand,Nakhon Sawan,Ladyao Nakhonsawan,60150,Nike
ONTIDE,Nanom Desa Wringin Gintung Kecamatan,Indonesia,Jawa Tengah,Batang,51261,Nike
BAIKSAN,No 4 Industrial West Road,China,Guangdong,Dongguan,523950,Nike
RA INTERTRADING,JOSE IGNACIO RUCCI 3951,Argentina,Buenos Aires,CAPITAL FEDERAL,C1439FVQ,Nike
FENG TAY,Ms  Fairway Enterprises Company Limited  Unit I,India,Tamil Nadu,Krishnagiri,635304,Nike
TAEKWANG,KCN Agtex Long Binh,Vietnam,Ðng Nai,Bien Hoa,70000,Nike
PMI JOINEASE,Mutoutan Group No 2 Lizhidun Villiage,China,Guangdong,Hui Zhou,516131,Nike
TKG ECO MATERIAL,Lot 45 18 02 Road N14 Phuoc Dong Industrial Park,Vietnam,Tây Ninh,Tay Ninh,840000,Nike
SHENZHOU,50 TianMuShan Road,China,Zhejiang,Ningbo,315800,Nike
TEGRA,ZOLI INHDELVA SPS El Guanal,Honduras,Cortés,San Pedro Sula,21103,Nike
KANAAN,Industrial Zone Qixing Town Nanhu District,China,Zhejiang,Jiaxiang,314002,Nike
GB LIGHT,22 Beombang 3ro 30beon gil,South Korea,Busan Gwangyeogsi,Gangseo Gu,46727,Nike
SABRINA,Taing Kantout Village,Cambodia,Kampong Spueu,Phnom Penh,050107,Nike
RJ LIEBE ATHLETIC LETTERING,582 Goddard Ave,USA,Missouri,Chesterfield,63005,Nike
REDWALL,7655 S 6th St,USA,Wisconsin,Oak Creek,53154,Nike
ORTHOLITE,S F No 31/3  32/1  32/2  32/3  35/1A  35/1B  35/3A 35/4A1  35/4A2  36/3 & 41/3  Somalapuram Village,India,Tamil Nadu,AMBUR,635802,Nike
YEGIN,No 3 Building ShangShui Industry,China,Jiangsu,HuaiAn,223400,Nike
SAMBU FINE CHEMICAL,Dong Xoai1 Industrial Park,Vietnam,Bình Phuc,Tan Thanh Commune Dong Xoai City,67108,Nike
ASIAN SOURCING HEADWEAR,No  2 South Guangzhou Road,China,Jiangsu,Huai An,223005,Nike
CRYSTAL,KCN Lai Vu  H Kim Thanh T Hai Duong,Vietnam,Hi Duong,Hai Duong,170000,Nike
MAS HOLDINGS,Plot No 2 Agriculture Faculty Road,Sri Lanka,Kilinochchi,Kilinochchi,42000,Nike
DECOR,80 Xingbiao North Rd  Zhiqian Town Jintan District,China,Jiangsu,Changzhou,213234,Nike
SHAHI,SY NO 34 35 37 A TO 37H,India,Karnataka,"SHIKARIPURA, SHIVAMOGGA",577427,Nike
TUNTEX,Dukuh Tegalrejo RT 001 RW 002,Indonesia,Jawa Tengah,Demak,59571,Nike
NICE APPAREL,EAST INDUSTRIAL PARK ECONOMIC DVELOPMENT ZONE,China,Hubei,Songzi Hubei,434200,Nike
STYLE TEXTILE,126 by 3 Industrial Area  Kot Lakhpat,Pakistan,Punjab,Lahore,54770,Nike
SHINTA WOOSUNG,JL RAYA KOPO MAJA KM 1,Indonesia,Banten,Serang,42100,Nike
LELAB,1 bis rue Jean le Galleu,France,Île-de-France,Ivry sur Seine,94200,Nike
HARVEST GLORY,Heping Xiacuo Industrial Park,China,Guangdong,Shantou,515154,Nike
CRYSTAL,Building 3 No 6 Wanfeng Road,China,Guangdong,Dongguan,523570,Nike
SP APPAREL,6935 rue Picard,Canada,Quebec,St-Hyacinthe,J2S 1H3,Nike
YOU YOUNG,14 Sinsan ro,South Korea,Busan Gwangyeogsi,Busan,49432,Nike
HUALI,TAM DIEP INDUSTRY ZONE,Vietnam,Ninh Bình,Ninh Binh Province,430000,Nike
ARTS OPTICAL,Yaguan building 3,China,Guangdong,Zhongshan,528463,Nike
OREGON SCREEN IMPRESSIONS,3580 NE Broadway,USA,Oregon,Portland,97232,Nike
SHENZHEN PENGYIFA,2ND FLOOR BUILDING A,China,Guangdong,SHENZHEN GUANGMING DISTRICT,518107,Nike
ZHEJIANG XIANCHEN IMPORT AND EXPORT,No 10 Bldg No 39 Xiangyuan Road,China,Zhejiang,Hangzhou,310012,Nike
TNG,Tien Hoi Commune Dai Tu District Thai Nguyen Province,Vietnam,Thái Nguyên,Thai Nguyen,240000,Nike
HUA FENG TEXTILE,"GF Building D10, Hua Feng Sporting Goods Industrial Park",China,Fujian,Putian,351144,Nike
CHANGSHIN,No3 FuXing East Road Economic Development Zone,China,Shandong,Zaozhuang City,277300,Nike
TRIMCO GROUP,No 236 Xin Lang Road,China,Zhejiang,Yu Yao City,315480,Nike
HI TECH,295 MOO 1 TAMBOL DONKAMYAN,Thailand,Suphan Buri,Suphanburi,72000,Nike
SHOETOWN,"#421, Dongxin Road, BaiyashiTown",China,Hunan,Yongzhou,425900,Nike
BLUE RIDGE DESIGNS,358 INDUSTRIAL PARK DRIVE,USA,Virginia,HILLSVILLE,24343,Nike
BRANDIX ASIA HOLDINGS,449 New Kalmunai Road Aryampathy Batticaloa,Sri Lanka,Batticaloa,Batticaloa,30000,Nike
FOOTMARK,Sangkat Kantouk  Khan Posencey,Cambodia,Kandaal,Phnom Penh,12101,Nike
HUALI,Vuc Phac Village,Vietnam,Thanh Hóa,Yen Dinh District,44000,Nike
SEYANG,"PLOT NO. 54, NHAT TAN INDUSTRIAL COMPLEX, NHAT TAN COMMUNE,",Vietnam,Hà Nam,KIMBANG DISTRICT,400000,Nike
SEOHEUNG,87 JangnimBeonyeong ro,South Korea,Busan Gwangyeogsi,Busan,49464,Nike
FANATICS,2320 Newlins Mill Rd,USA,Pennsylvania,Easton,18045,Nike
SPORTS GEAR,81 Road Toc Tien Commune Phu My Town,Vietnam,Bà Ra - Vung Tàu,Phu My,790000,Nike
GERMTON,Dong Que Son IP Huong An  Que Son  Quang Nam Province,Vietnam,Qung Nam,Huong An Town,560000,Nike
FASHION GARMENTS,Tam Thang Industrial Zone,Vietnam,Qung Nam,TAMKY,51100,Nike
HI TECH,5 18 Soi suksawat,Thailand,Samut Prakan,Bangkru,10130,Nike
TIONG LIONG GROUP,VIETNAM ZHONGJU INDUSTRIAL COMPANY LIMITED,Vietnam,Bình Duong,Bau Bang District,75700,Nike
CHI YANG RIBBON,NO219 Guan Hai BLVD Bali district,Taiwan,New Taipei,New Taipei,249,Nike
HUNG LONG GARMENT,NGUYEN VAN LINH STREET,Vietnam,Hung Yên,MY HAO,17000,Nike
NANTONG NAFUNG,Group 2 Tongshan Village Yuelai Town Haimen District,China,Jiangsu,Nantong,226131,Nike
MAXIM,No 839 01 24th Main HSR Layout Sector 1,India,Karnataka,Bangalore,560102,Nike
MAS HOLDINGS,MAS Fabric Park  Kurunegala Road,Sri Lanka,Kurunegala,Thulhiriya,71610,Nike
STRETCHLINE,Lot 89 Biyagama Export Processing Zone Walgama Malwana,Sri Lanka,Gampaha,Malwana,11670,Nike
YEGIN,Lot No 36A 37A,Vietnam,Tin Giang,Tan Phuoc District,863900,Nike
ECLAT,No 134 Dagong Rd  Dayuan Dist,Taiwan,Taoyuan,Taoyuan,33759,Nike
BRANDIX ASIA HOLDINGS,Plot No 18 BIAC SEZ,India,Andhra Pradesh,Visakhapatnam,531011,Nike
RAMATEX,G 15 2 Jalan Tan Yoke Fong,Malaysia,Johor,Johor Darul Takzim,81000,Nike
POU CHEN,Bau Xeo Industrial Zone Hill Village 61,Vietnam,Ðng Nai,TRANG BOM,76318,Nike
DASS,ALBERTO BEJAR BARRIOS 407,Argentina,Misiones,ELDORADO,3380,Nike
KMK,Cikupa Mas Industrial Estate and Warehouse,Indonesia,Banten,Tangerang,15710,Nike
JOV GARMENT ACCESSORIAL MATERIAL,No 226 Pengfeng Road Dakun Industrial Zone,China,Shanghai,Songjiang,201600,Nike
SABRINA,No 31 Kongxiang East Road,China,Jiangsu,Kunshan,215331,Nike
CELERITAS MANUFACTURING S.A. DE C.V.,BOULEVARD DEL EJERCITO NACIONAL KILOMETRO 7,El Salvador,San Salvador,SOYAPANGO,11101,Nike
HONSIN,531 BATU 2 1 2,Malaysia,Johor,BATU PAHAT,83000,Nike
MAS HOLDINGS,Weligepola Road,Sri Lanka,Ratnapura,Balangoda,70100,Nike
CASTLECRAFTS,Tuorl Pongror Village,Cambodia,Kandaal,Phnom Penh,12101,Nike
YESIM,A 6 Zone 103 and 104,Egypt,Ash Sharqiyah,10th of Ramadan,12451,Nike
DELTA,No 10 Tianyuan West Road,China,Zhejiang,Zhuji,311812,Nike
EAGLE NICE,N0 3 of Fenghuang Road,China,Hubei,Jingmen,43100,Nike
KMK,JL LINGKAR SELATAN SALATIGA DUSUN TETEP,Indonesia,Jawa Tengah,SALATIGA,50735,Nike
W.S CALCADOS,Rua Vicente Prieto 8121,Brazil,Rio Grande do Sul,Nova Petropolis,95150-000,Nike
QUANG VIET,PLOT 909 and 910 Lot 25,Jordan,AlAqaba,Aqaba,77110,Nike
ECLAT,Lot IX1 IX2 IX3 IX4,Vietnam,Bà Ra - Vung Tàu,Ba Ria-Vung Tau,790000,Nike
DELTA,Taskopru Mahallesi 16044,Turkey,Düzce,Duzce,81750,Nike
DESTRO,Viale dell Artigianato 11,Italy,Padova,PD,35010,Nike
HENGTAI,No 8 Tianyuan West Road Datang Street,China,Zhejiang,zhuji,311800,Nike
DEAN SHOES,Saigon Linh Trung 1,Vietnam,Ho Chi Minh,Thu Duc,71314,Nike
HI TECH,328 Prachauthit Rd  Thoongkru,Thailand,Bangkok,Bangkok,10140,Nike
SHAHI,SY NO 156 KIADB INDUSTRIAL AREA,India,Karnataka,SHIVAMOGGGA,577222,Nike
QINGDAO LICHENG,No 60 Huashuo Road LanGu High tech Industrial Development,China,Shandong,Qingdao,266200,Nike
SHENZHOU,NO 636 Fuchunjiang Road,China,Zhejiang,Ningbo,315800,Nike
ISA,No  1 Xingli Road Hecheng Town,China,Guangdong,Heshan,529727,Nike
ROBINSON,1184 Broadway,USA,Tennessee,Dayton,37321,Nike
TAROKO INTERNATIONAL,No 407 Ben Tien Road Sec 2 An Nan District,Taiwan,Tainan,Tainan,709035,Nike
DONGJIN,Lot D 8 1 Road No 2,Vietnam,Ðng Nai,Dong Nai Province,76000,Nike
EMBLEM SOURCE,No 68 Jiuqiong Street Luzhou District,Taiwan,New Taipei,New Taipei City,24750,Nike
PAIHO GROUP,Lot 30 32 34 No3 Road Tan Tao Industrial Park,Vietnam,Ho Chi Minh,Ho Chi Minh City,71909,Nike
TOWER GARMENTS,Unit J 17 Queensway Enfield,United Kingdom,London-- City of,ENFIELD,EN3 4SA,Nike
RIETVELD,INDUSTRIEWEG 50  2382 NW,Netherlands,Zuid-Holland,Zoeterwoude Rijndijk,2382NW,Nike
PRIME ASIA,YUE YUEN INDUSTRIAL PARK,China,Guangdong,"Dongguan,Guangdong",511700,Nike
CHANGSHIN,"242, Jangpyeong-ro, Saha-gu, Busan, Korea",South Korea,Busan Gwangyeogsi,Busan,604-030,Nike
NICE APPAREL,No 26 Haiyang Yantai Economic Development Zone,China,Shandong,Yantai,265100,Nike
BEIJING CLOTHING,XiQu YiHao,China,Beijing,BeiJing,100024,Nike
BAIKSAN,NO 50 ROAD 3 VSIP II HOA PHU PRECINCT,Vietnam,Bình Duong,Binh Duong,840000,Nike
JAY JAY MILLS,Lot 1 2 3 4 5 and 23,Sri Lanka,Trincomalee,Trincomalee,31000,Nike
YY & ASSOCIATES,845 NE Century Blvd,USA,Oregon,Hillsboro,97127,Nike
FORMOSA TAFFETA,Nhon Trach 3 Ind Zone Hiep Phuoc Town,Vietnam,Ðng Nai,Nhon Trach District,71000,Nike
SFO APPAREL,41 Park Place,USA,California,Brisbane,94005,Nike
YKK,No 12 CHI LIN NORTH ROAD CHUNG LI,Taiwan,Taoyuan,Taoyuan,32062,Nike
STELLA,South east Industrial Park,China,Hunan,Shaoyang City,422200,Nike
DER WILL,Jose Ingenieros 2387,Argentina,Buenos Aires,Ricardo Rojas,1610,Nike
ASIAN SOURCING HEADWEAR,NO 30 YAN HUANG AVENUE,China,Jiangsu,HUAI AN,223400,Nike
MAS HOLDINGS,RATNAPURA ROAD,Sri Lanka,Kalutara,HORANA,12400,Nike
LAI YIH,TO 7 AP AN DIEN,Vietnam,Vinh Long,VUNG LIEM DISTRICT,85715,Nike
MILTEKS,Bakir ve Pirinc Sanayicileri Sitesi,Turkey,Istanbul,Istanbul,34520,Nike
SUPER KNITTING,Haknuman Vilage Krang Thnong Commune Bati District,Cambodia,Taakaev,Takeo,210807,Nike
YESIM,PANAYIR MAH  6 SELVILI SK,Turkey,Bursa,Bursa,16100,Nike
CHING LUH,JL. Raya Serang Km.16,Indonesia,Jawa Barat,Cikupa,15710,Nike
DONGSHIN GMT,Lot 6 Str 3 Giang Dien Industrial Zone Trang Bom Dong Nai,Vietnam,Ðng Nai,Trang Bom,76317,Nike
G AND G OUTFITTERS,4901 Forbes Blvd,USA,Maryland,Lanham,20706,Nike
HADDAD,NO 21 Siming Park Tongan Industrial Concentration Zone,China,Fujian,Xiamen,361000,Nike
HUALI,1 F 2 and 2 5 F of Building B and 1 F of Building D,China,Guangdong,Zhongshan,528451,Nike
ALPUS,Building NO1 2 3 Qilonggang Industrial Zone,China,Hunan,Zhangjiajie,427200,Nike
LAI YIH,HOA PHU INDUSTRIAL ZONE,Vietnam,Vinh Long,VINH LONG PROVINCE,890000,Nike
BRANDIX SOLUTIONS,Bandarawatte,Sri Lanka,Kegalla,Rambukkana,71100,Nike
AVERY DENNISON,Jalan Inti1  Blok C1 No 14,Indonesia,Jawa Barat,Bekasi,17550,Nike
SOUTH ISLAND,27 Mac Van Thanh street,Vietnam,Tin Giang,Go Cong,084,Nike
KITAI,32 taka,Japan,Nara,kashiba,639-0241,Nike
RAMATEX,168 Liufeng Road,China,Jiangsu,Suzhou,215124,Nike
PT. WONEEL MIDAS LEATHERS,Bangunsari Rt04 Rw03 Candirejo Semin,Indonesia,Yogyakarta,Gunung kidul,55854,Nike
DAERIM TEXTILE,14 NOKSANSANDAN 382 RO 14BEON GIL,South Korea,Busan Gwangyeogsi,Busan,46757,Nike
AVERY DENNISON,6 1 Gong 2nd Rd Dajia Taichung 43769 Taiwan ROC,Taiwan,Taichung,Taichung,43769,Nike
TONG HONG,KAWASAN INDUSTRI MODERN CIKANDE,Indonesia,Banten,Kabupaten Serang,42186,Nike
YUAN LING,202 ChangLu Road,Taiwan,Changhua,Changhua City,50083,Nike
HIRDARAMANI,"Hamlet 1, Xuan Tay Commune, Cam My District, Dong Nai Pro",Vietnam,Ðng Nai,Cam My District,810000,Nike
"FUJIAN XINGXUN NEW MATERIALS TECHNOLOGY CO., LTD.",WUHONG ROAD NO 17,China,Fujian,QUANZHOU CITY,362712,Nike
FENG TAY,Chau Duc Industrial zone Ba Ria Vung Tau Province,Vietnam,Bà Ra - Vung Tàu,Chau Duc District,78000,Nike
NICE APPAREL,369 Moo 4 Manjakiri Road Muang Khonkaen,Thailand,Khon Kaen,Khonkaen,40000,Nike
CHANGSHIN,Jl Ir H Juanda No 008,Indonesia,Jawa Barat,Karawang,41374,Nike
THUAN PHUONG,Hamlet 3 Long Cang Commune Can Duoc Dist Long An Province,Vietnam,Long An,Can Duoc,850000,Nike
JIANGSU NINGSHENG GARMENT,No87 Renmin South Road Zhutang Town,China,Jiangsu,WUXI,214415,Nike
GILDAN,Zip San Miguel VI,Honduras,Cortés,Choloma,21112,Nike
SHENZHOU,Hoa Phu Commune Cu Chi District,Vietnam,Ho Chi Minh,Ho Chi Minh,70000,Nike
PT MAP,1 Xiaozhongtang 1st Road,China,Guangdong,HuiZhou,516001,Nike
YESIM,200 acres El Mostakbel Are Ismailia public Free Zone,Egypt,AI Isma iliyah,Ismailia,41622,Nike
THUAN PHUONG,275 Nguyen Van Luong St Dist 6 HCMC,Vietnam,Ho Chi Minh,Ho Chi Minh City,700000,Nike
FAR EASTERN,No  1 Guojian 2nd Road,Taiwan,Taoyuan,Taoyuan,328,Nike
EREN PERAKENDE,Ulas OSB Mah,Turkey,Tekirdag,Ergene,59930,Nike
DAYUP,NUSANTARA BONDED ZONE KBN MADURA STREET 6 BLOCK D13A,Indonesia,Jakarta Raya,JAKARTA,14140,Nike
MARCHON,V.le Alpago 151,Italy,Belluno,Alpago,32016,Nike
HI TECH,A35 36 Poipet ONeang Special EcoZone,Cambodia,Banteay Mean Chey,Poipet,010902,Nike
NICE APPAREL,Lot C1 Binh Hoa Industrial Zone Chau Thanh An Giang,Vietnam,An Giang,An Giang,880000,Nike
ECLAT,My Xuan A2 Industrial Zone,Vietnam,Bà Ra - Vung Tàu,Ba Ria-Vung Tau,79000,Nike
COSMOPOLITAN TEXTILE,Factory 02 and 03  Lot 19 Road 15B Tan Duc Industrial Park,Vietnam,Long An,Duc Hoa Dist,82724,Nike
UN AVAILABLE,Part of Lot I bar 3 St No 7,Vietnam,Ho Chi Minh,Ho Chi Minh,71914,Nike
PETTENATI,Km 42 Carretera A Santa Ana,El Salvador,Santa Ana,Coatepeque,2204,Nike
VEGA BALL,653 Mu4 Soi E6 Phatthana 1Road,Thailand,Samut Prakan,Mueang Samut Prakan District,10280,Nike
RAMATEX,No 120 Road No 14 VSIP Hai Phong Township,Vietnam,Hai Phong,Hai Phong City,04000,Nike
INDIANA KNITWEAR,18 Avenida 37-39 Zona 12,Guatemala,Guatemala,Guatemala,01000,Nike
TAG TIME,NO 1 CHONGDE ROAD CUNTOU VILLAGE,China,Guangdong,Dongguan,523468,Nike
STANWELL-EXPAN,No 8 Dinghu 9th St Gueishan,Taiwan,Taoyuan,Taoyuan,333,Nike
POU CHEN,Youzidong Jingjiang Town ShangGao County YiChun City,China,Jiangxi,YiChun,336400,Nike
SAMBU FINE CHEMICAL,Jl Kenari Raya Blok G2 12B Delta Silicon V,Indonesia,Jawa Barat,Kabupaten Bekasi,17530,Nike
EAGLE NICE,No 48 Heng Shan Rd,China,Guangdong,Shantou,515000,Nike
GOLD LONG JOHN,NO350  Fuxing Rd  Beidou Township,Taiwan,Changhua,Changhua,52147 / 51341,Nike
TUNTEX,LOT H AN NGHIEP INDUSTRIAL ZONE AN HIEP  WARD,Vietnam,Sóc Trang,Soc Trang,960000,Nike
HUAYUAN ACCESSORIES,No 1 Henan Road Tangshi Office Yangshe Town,China,Jiangsu,Zhangjiagang,215600,Nike
STYLE TEXTILE,8 Km Off Manga Raiwind Road,Pakistan,Punjab,Kasur,55150,Nike
DEAN SHOES,Dau Giay Industrial Park,Vietnam,Ðng Nai,Huyen Thong Nhat,81000,Nike
TAEKWANG,Lot E1 E2 Minh Hung Korea Industrial Park,Vietnam,Bình Phuc,Chon Than Townlet,83000,Nike
RAMATEX,AL MUWAQQAR INDUSTRIAL ESTATE,Jordan,Amman,AMMAN,110109,Nike
